htsno,hs8,hs6,hs2,description,general,special,CN_subheading,CN_wave,CN_tariff
6201.40.55.00,62014055,620140,62,Containing 15 percent or more by weight of down and waterfowl plumage and of which down comprises 35 percent or more by weight; containing 10 percent or more by weight of down (653),4.4%,"Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",9903.88.15,List 4A,7.5
,,,,Other:,,,,,0.0
6201.40.60,62014060,620140,62,"Padded, sleeveless jackets",14.9%,"Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",9903.88.15,List 4A,7.5
6201.40.60.10,62014060,620140,62,With attachments for sleeves (634),,,,,0.0
6201.40.60.20,62014060,620140,62,Other (659),,,,,0.0
,,,,Other:,,,,,0.0
6201.40.65,62014065,620140,62,Containing 36 percent or more by weight of wool or fine animal hair,49.5¢/kg + 19.6%,"Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",9903.88.15,List 4A,7.5
6201.40.65.11,62014065,620140,62,Men's (434),,,,,0.0
6201.40.65.21,62014065,620140,62,Boys' (434),,,,,0.0
,,,,Other:,,,,,0.0
6201.40.70.00,62014070,620140,62,Water resistant (634) ,7.1%,"Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",9903.88.15,List 4A,7.5
6201.40.75,62014075,620140,62,Other,27.7%,"Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",9903.88.15,List 4A,7.5
6201.40.75.11,62014075,620140,62,Men's (634),,,,,0.0
6201.40.75.21,62014075,620140,62,Boys' (634),,,,,0.0
6201.90,,,,Of other textile materials:,,,,,0.0
,,,,"Overcoats, carcoats, capes, cloaks and similar coats:",,,,,0.0
6201.90.19.00,62019019,620190,62,Containing 70 percent or more by weight of silk or silk waste (734),Free,,9903.88.15,List 4A,7.5
6201.90.29,62019029,620190,62,Other,2.8%,"Free (AU,BH,CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)",9903.88.15,List 4A,7.5
6201.90.29.10,62019029,620190,62,Subject to cotton restraints (334),,,,,0.0
6201.90.29.20,62019029,620190,62,Subject to wool restraints (434),,,,,0.0
6201.90.29.30,62019029,620190,62,Subject to man-made fiber restraints (634),,,,,0.0
6201.90.29.60,62019029,620190,62,Other (834),,,,,0.0
,,,,"Anoraks (including ski-jackets), windbreakers and similar articles (including padded, sleeveless jackets):",,,,,0.0
,,,,Recreational performance outerwear:,,,,,0.0
6201.90.39.00,62019039,620190,62,Containing 70 percent or more by weight of silk or silk waste (735),Free,,9903.88.15,List 4A,7.5
6201.90.49,62019049,620190,62,Other,4.2%,"Free (AU,BH,CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)",9903.88.15,List 4A,7.5
6201.90.49.10,62019049,620190,62,Subject to cotton restraints (334),,,,,0.0
6201.90.49.20,62019049,620190,62,Subject to wool restraints (434),,,,,0.0
6201.90.49.30,62019049,620190,62,Subject to man-made fiber restraints (634),,,,,0.0
6201.90.49.60,62019049,620190,62,Other (834),,,,,0.0
,,,,Other:,,,,,0.0
6201.90.59.00,62019059,620190,62,Containing 70 percent or more by weight of silk or silk waste (735),Free,,9903.88.15,List 4A,7.5
6201.90.69,62019069,620190,62,Other,4.2%,"Free (AU,BH,CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)",9903.88.15,List 4A,7.5
6201.90.69.10,62019069,620190,62,Subject to cotton restraints (334),,,,,0.0
6201.90.69.20,62019069,620190,62,Subject to wool restraints (434),,,,,0.0
6201.90.69.30,62019069,620190,62,Subject to man-made fiber restraints (634),,,,,0.0
6201.90.69.60,62019069,620190,62,Other (834),,,,,0.0
6202,,,,"Women's or girls' overcoats, carcoats, capes, cloaks, anoraks (including ski jackets), windbreakers   and similar articles (including padded, sleeveless jackets), other than those of heading 6204:",,,,,0.0
6202.20,,,,Of wool or fine animal hair:,,,,,0.0
6202.20.11,62022011,620220,62,"Overcoats, carcoats, capes, cloaks and similar coats:",41¢/kg + 16.3%,"Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",9903.88.15,List 4A,7.5
6202.20.11.10,62022011,620220,62,Women's (435),,,,,0.0
6202.20.11.20,62022011,620220,62,Girls' (435),,,,,0.0
,,,,"Anoraks (including ski-jackets), windbreakers and similar articles (including padded, sleeveless jackets):",,,,,0.0
,,,,Recreational performance outerwear:,,,,,0.0
6202.20.19.00,62022019,620220,62,"Padded, sleeveless jackets (459)",14%,"Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",9903.88.15,List 4A,7.5
6202.20.29,62022029,620220,62,Other,36¢/kg + 16.3%,"Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",9903.88.15,List 4A,7.5
6202.20.29.11,62022029,620220,62,Women's (435),,,,,0.0
6202.20.29.21,62022029,620220,62,Girls' (435),,,,,0.0
,,,,Other:,,,,,0.0
6202.20.35.00,62022035,620220,62,"Padded, sleeveless jackets (459)",14%,"Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",9903.88.15,List 4A,7.5
6202.20.40,62022040,620220,62,Other,36¢/kg + 16.3%,"Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",9903.88.15,List 4A,7.5
6202.20.40.11,62022040,620220,62,Women's (438),,,,,0.0
6202.20.40.21,62022040,620220,62,Girls' (435),,,,,0.0
6202.30,,,,Of cotton:,,,,,0.0
,,,,"Overcoats, carcoats, capes, cloaks and similar coats:",,,,,0.0
6202.30.12.00,62023012,620230,62,Containing 15 percent or more by weight of down and waterfowl plumage and of which down comprises 35   percent or more by weight; containing 10 percent or more by weight of down (354),4.4%,"Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",9903.88.15,List 4A,7.5
6202.30.20,62023020,620230,62,Other,8.9%,"Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",9903.88.15,List 4A,7.5
,,,,Raincoats:,,,,,0.0
6202.30.20.10,62023020,620230,62,Women's (335),,,,,0.0
6202.30.20.20,62023020,620230,62,Girls' (335),,,,,0.0
,,,,Other:,,,,,0.0
,,,,Corduroy:,,,,,0.0
6202.30.20.25,62023020,620230,62,Women's (335),,,,,0.0
6202.30.20.35,62023020,620230,62,Girls' (335),,,,,0.0
,,,,Other:,,,,,0.0
6202.30.20.50,62023020,620230,62,Women's (335),,,,,0.0
6202.30.20.60,62023020,620230,62,Girls' (335),,,,,0.0
,,,,"Anoraks (including ski-jackets), windbreakers and similar articles (including padded, sleeveless jackets):",,,,,0.0
,,,,Recreational performance outerwear:,,,,,0.0
6202.30.30.00,62023030,620230,62,Containing 15 percent or more by weight of down and waterfowl plumage and of which down comprises 35 percent or more by weight; containing 10 percent or more by weight of down (354),4.4%,"Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",9903.88.15,List 4A,7.5
,,,,Other:,,,,,0.0
6202.30.40.00,62023040,620230,62,Water resistant (335),6.2%,"Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",9903.88.15,List 4A,7.5
6202.30.50,62023050,620230,62,Other,8.9%,"Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",9903.88.15,List 4A,7.5
,,,,"Padded, sleeveless jackets:",,,,,0.0
6202.30.50.10,62023050,620230,62,With attachments for sleeves (335),,,,,0.0
6202.30.50.20,62023050,620230,62,Other (359),,,,,0.0
,,,,Other:,,,,,0.0
,,,,Corduroy:,,,,,0.0
6202.30.50.26,62023050,620230,62,Women's (335),,,,,0.0
6202.30.50.31,62023050,620230,62,Girls' (335),,,,,0.0
,,,,Other:,,,,,0.0
6202.30.50.61,62023050,620230,62,Women's (335) ,,,,,0.0
6202.30.50.71,62023050,620230,62,Girls' (335),,,,,0.0
,,,,Other:,,,,,0.0
6202.30.60.00,62023060,620230,62,Containing 15 percent or more by weight of down and waterfowl plumage and of which down comprises 35 percent or more by weight; containing 10 percent or more by weight of down (354),4.4%,"Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",9903.88.15,List 4A,7.5
,,,,Other:,,,,,0.0
6202.30.70.00,62023070,620230,62,Water resistant (335),6.2%,"Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",9903.88.15,List 4A,7.5
6202.30.80,62023080,620230,62,Other,8.9%,"Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",9903.88.15,List 4A,7.5
,,,,"Padded, sleeveless jackets:",,,,,0.0
6202.30.80.10,62023080,620230,62,With attachments for sleeves (335),,,,,0.0
6202.30.80.20,62023080,620230,62,Other (359),,,,,0.0
,,,,Other:,,,,,0.0
,,,,Corduroy:,,,,,0.0
6202.30.80.26,62023080,620230,62,Women's (335),,,,,0.0
6202.30.80.31,62023080,620230,62,Girls' (335),,,,,0.0
,,,,Other:,,,,,0.0
6202.30.80.61,62023080,620230,62,Women's (335),,,,,0.0
6202.30.80.71,62023080,620230,62,Girls' (335),,,,,0.0
6202.40,,,,Of man-made fibers:,,,,,0.0
,,,,"Overcoats, carcoats, capes, cloaks and similar coats:",,,,,0.0
6202.40.10.00,62024010,620240,62,Containing 15 percent or more by weight of down and waterfowl plumage and of which down comprises 35   percent or more by weight; containing 10 percent or more by weight of down (654),4.4%,"Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",9903.88.15,List 4A,7.5
,,,,Other:,,,,,0.0
6202.40.15,62024015,620240,62,Containing 36 percent or more by weight of wool or fine animal hair,43.5¢/kg + 19.7%,"Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",9903.88.15,List 4A,7.5
6202.40.15.10,62024015,620240,62,Women's (435),,,,,0.0
6202.40.15.20,62024015,620240,62,Girls' (435),,,,,0.0
6202.40.20,62024020,620240,62,Other,27.7%,"Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",9903.88.15,List 4A,7.5
,,,,Raincoats:,,,,,0.0
6202.40.20.05,62024020,620240,62,Women's (635),,,,,0.0
6202.40.20.10,62024020,620240,62,Girls' (635),,,,,0.0
,,,,Other:,,,,,0.0
6202.40.20.20,62024020,620240,62,Women's (635),,,,,0.0
6202.40.20.30,62024020,620240,62,Girls' (635),,,,,0.0
,,,,"Anoraks (including ski-jackets), windbreakers and similar articles (including padded, sleeveless jackets):",,,,,0.0
,,,,Recreational performance outerwear:,,,,,0.0
6202.40.25.00,62024025,620240,62,Containing 15 percent or more by weight of down and waterfowl plumage and of which down comprises 35 percent or more by weight; containing 10 percent or more by weight of down (654),4.4%,"Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",9903.88.15,List 4A,7.5
,,,,Other:,,,,,0.0
6202.40.35,62024035,620240,62,"Padded, sleeveless jackets",14.9%,"Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",,,0.0
6202.40.35.10,62024035,620240,62,With attachments for sleeves (635),,,,,0.0
6202.40.35.20,62024035,620240,62,Other (659),,,,,0.0
,,,,Other:,,,,,0.0
6202.40.40,62024040,620240,62,Containing 36 percent or more by weight of wool or fine animal hair,43.4¢/kg + 19.7%,"Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",9903.88.15,List 4A,7.5
6202.40.40.11,62024040,620240,62,Women's (435),,,,,0.0
6202.40.40.21,62024040,620240,62,Girls' (435),,,,,0.0
,,,,Other:,,,,,0.0
6202.40.45.00,62024045,620240,62,Water resistant (635),7.1%,"Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",9903.88.15,List 4A,7.5
6202.40.50,62024050,620240,62,Other,27.7%,"Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",9903.88.15,List 4A,7.5
6202.40.50.11,62024050,620240,62,Women's (635),,,,,0.0
6202.40.50.21,62024050,620240,62,Girls' (635),,,,,0.0
,,,,Other:,,,,,0.0
6202.40.55.00,62024055,620240,62,Containing 15 percent or more by weight of down and waterfowl plumage and of which down comprises 35 percent or more by weight; containing 10 percent or more by weight of down (654),4.4%,"Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",9903.88.15,List 4A,7.5
,,,,Other:,,,,,0.0
6202.40.60,62024060,620240,62,"Padded, sleeveless jackets",14.9%,"Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",9903.88.15,List 4A,7.5
6202.40.60.10,62024060,620240,62,With attachments for sleeves (635),,,,,0.0
6202.40.60.20,62024060,620240,62,Other (659),,,,,0.0
,,,,Other:,,,,,0.0
6202.40.65,62024065,620240,62,Containing 36 percent or more by weight of wool or fine animal hair,43.4¢/kg + 19.7%,"Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",9903.88.15,List 4A,7.5
6202.40.65.11,62024065,620240,62,Women's (435),,,,,0.0
6202.40.65.21,62024065,620240,62,Girls' (435),,,,,0.0
,,,,Other:,,,,,0.0
6202.40.70.00,62024070,620240,62,Water resistant (635),7.1%,"Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",9903.88.15,List 4A,7.5
6202.40.75,62024075,620240,62,Other,27.7%,"Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",9903.88.15,List 4A,7.5
6202.40.75.11,62024075,620240,62,Women's (635),,,,,0.0
6202.40.75.21,62024075,620240,62,Girls'  (635),,,,,0.0
6202.90,,,,Of other textile materials:,,,,,0.0
,,,,"Overcoats, carcoats, capes, cloaks and similar coats:",,,,,0.0
6202.90.19.00,62029019,620290,62,Containing 70 percent or more by weight of silk or silk waste (735),Free,,9903.88.15,List 4A,7.5
6202.90.29,62029029,620290,62,Other,2.8%,"Free (AU,BH,CL,CO,E*,IL,JO, KR,MA,OM,P, PA,PE,S,SG)",9903.88.15,List 4A,7.5
6202.90.29.10,62029029,620290,62,Subject to cotton restraints (335),,,,,0.0
6202.90.29.20,62029029,620290,62,Subject to wool restraints (435),,,,,0.0
6202.90.29.30,62029029,620290,62,Subject to man-made fiber restraints (635),,,,,0.0
6202.90.29.60,62029029,620290,62,Other (835),,,,,0.0
,,,,"Anoraks (including ski-jackets), windbreakers and similar articles (including padded, sleeveless jackets):",,,,,0.0
,,,,Recreational performance outerwear:,,,,,0.0
6202.90.39.00,62029039,620290,62,Containing 70 percent or more by weight of silk or silk waste (735),Free,,9903.88.15,List 4A,7.5
6202.90.49,62029049,620290,62,Other,2.8%,"Free (AU,BH,CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)",9903.88.15,List 4A,7.5
6202.90.49.11,62029049,620290,62,Subject to cotton restraints (335) ,,,,,0.0
6202.90.49.21,62029049,620290,62,Subject to wool restraints (435),,,,,0.0
6202.90.49.31,62029049,620290,62,Subject to man-made fiber restraints (635),,,,,0.0
6202.90.49.61,62029049,620290,62,Other (835),,,,,0.0
,,,,Other:,,,,,0.0
6202.90.59.00,62029059,620290,62,Containing 70 percent or more by weight of silk or silk waste (735),Free,,9903.88.15,List 4A,7.5
6202.90.69,62029069,620290,62,Other ,2.8%,"Free (AU,BH,CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)",9903.88.15,List 4A,7.5
6202.90.69.11,62029069,620290,62,Subject to cotton restraints (335),,,,,0.0
6202.90.69.21,62029069,620290,62,Subject to wool restraints (435),,,,,0.0
6202.90.69.31,62029069,620290,62,Subject to man-made fiber restraints (635),,,,,0.0
6202.90.69.61,62029069,620290,62,Other (835),,,,,0.0
6203,,,,"Men's or boys' suits, ensembles, suit-type jackets, blazers, trousers, bib and brace overalls,   breeches and shorts (other than swimwear):",,,,,0.0
,,,,Suits:,,,,,0.0
6203.11,,,,Of wool or fine animal hair:,,,,,0.0
,,,,Containing 30 percent or more by weight of silk or silk waste:,,,,,0.0
6203.11.15.00,62031115,620311,62,"Of worsted wool fabric, made of wool yarn having an average fiber diameter of 18.5 microns or less   (443)",7.5%,"Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",9903.88.15,List 4A,7.5
6203.11.30.00,62031130,620311,62,Other (443),7.5%,"Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",9903.88.15,List 4A,7.5
,,,,Other:,,,,,0.0
6203.11.60.00,62031160,620311,62,"Of worsted wool fabric, made of wool yarn having an average fiber diameter of 18.5 microns or less   (443)",17.5%,"Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",9903.88.15,List 4A,7.5
6203.11.90.00,62031190,620311,62,Other (443),17.5%,"Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",9903.88.15,List 4A,7.5
6203.12,,,,Of synthetic fibers:,,,,,0.0
6203.12.10.00,62031210,620312,62,Containing 36 percent or more by weight of wool or fine animal hair (443),17.5%,"Free (AU,BH,CL, CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",9903.88.15,List 4A,7.5
6203.12.20,62031220,620312,62,Other,27.3%,"Free (AU,BH,CL, CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",9903.88.15,List 4A,7.5
6203.12.20.10,62031220,620312,62,Men's (643),,,,,0.0
6203.12.20.20,62031220,620312,62,Boys' (643),,,,,0.0
6203.19,,,,Of other textile materials:,,,,,0.0
6203.19.10,62031910,620319,62,Of cotton,13.2%,"Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",9903.88.15,List 4A,7.5
6203.19.10.10,62031910,620319,62,Jackets imported as parts of suits (333),,,,,0.0
6203.19.10.20,62031910,620319,62,"Trousers, breeches and shorts imported as parts of suits (347)",,,,,0.0
6203.19.10.30,62031910,620319,62,Waistcoats imported as parts of suits (359),,,,,0.0
,,,,Of artificial fibers:,,,,,0.0
6203.19.20.00,62031920,620319,62,Containing 36 percent or more by weight of wool or fine animal hair (443),52.9¢/kg + 21%,"Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",,,0.0
6203.19.30.00,62031930,620319,62,Other (643),14.9%,"Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)",,,0.0
6203.19.50.00,62031950,620319,62,Containing 70 percent or more by weight of silk or silk waste (743),3.8%,"Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)",9903.88.15,List 4A,7.5
6203.19.90,62031990,620319,62,Other,7.1%,"Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)",,,0.0
,,,,Subject to cotton restraints:,,,,,0.0
6203.19.90.10,62031990,620319,62,Jackets imported as parts of suits (333),,,,,0.0
6203.19.90.20,62031990,620319,62,"Trousers, breeches and shorts imported as parts of suits (347)",,,,,0.0
6203.19.90.30,62031990,620319,62,Waistcoats imported as parts of suits (359),,,,,0.0
6203.19.90.40,62031990,620319,62,Subject to wool restraints (443),,,,,0.0
6203.19.90.50,62031990,620319,62,Subject to man-made fiber restraints (643),,,,,0.0
6203.19.90.80,62031990,620319,62,Other (843),,,,,0.0
,,,,Ensembles:,,,,,0.0
6203.22,,,,Of cotton:,,,,,0.0
6203.22.10.00,62032210,620322,62,"Judo, karate and other oriental martial arts uniforms (359)",7.5%,"Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",9903.88.15,List 4A,7.5
6203.22.30,62032230,620322,62,Other,The rate applicable to each garment in the ensemble if separately entered,"Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",9903.88.15,List 4A,7.5
6203.22.30.10,62032230,620322,62,Garments described in heading 6201 (334),,,,,0.0
6203.22.30.15,62032230,620322,62,Jackets and blazers described in heading 6203 (333),,,,,0.0
6203.22.30.20,62032230,620322,62,Trousers and breeches (347),,,,,0.0
6203.22.30.30,62032230,620322,62,Shorts (347),,,,,0.0
6203.22.30.50,62032230,620322,62,Shirts (340),,,,,0.0
6203.22.30.60,62032230,620322,62,Other (359),,,,,0.0
6203.23.00,62032300,620323,62,Of synthetic fibers,The rate applicable to each garment in the ensemble if separately entered,"Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,,0.0
,,,,Containing 36 percent or more by weight of wool or fine animal hair:,,,,,0.0
6203.23.00.10,62032300,620323,62,Garments described in heading 6201 (434),,,,,0.0
6203.23.00.15,62032300,620323,62,Jackets and blazers described in heading 6203 (433),,,,,0.0
6203.23.00.20,62032300,620323,62,"Trousers, breeches and shorts (447)",,,,,0.0
6203.23.00.30,62032300,620323,62,Shirts (440),,,,,0.0
6203.23.00.40,62032300,620323,62,Other (459),,,,,0.0
,,,,Other:,,,,,0.0
6203.23.00.50,62032300,620323,62,Garments described in heading 6201(634),,,,,0.0
6203.23.00.55,62032300,620323,62,Jackets and blazers described in heading 6203 (633),,,,,0.0
6203.23.00.60,62032300,620323,62,Trousers and breeches (647),,,,,0.0
6203.23.00.70,62032300,620323,62,Shorts (647),,,,,0.0
6203.23.00.80,62032300,620323,62,Shirts (640),,,,,0.0
6203.23.00.90,62032300,620323,62,Other (659),,,,,0.0
6203.29,,,,Of other textile materials:,,,,,0.0
,,,,Of wool or fine animal hair:,,,,,0.0
6203.29.10,62032910,620329,62,"Suits, suit-type jackets and trousers, the foregoing of worsted wool fabric, made of wool yarn having   an average fiber diameter of 18.5 microns or less",The rate applicable to each garment in the ensemble if separately entered,"Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",9903.88.15,List 4A,7.5
6203.29.10.10,62032910,620329,62,Suits (443),,,,,0.0
6203.29.10.15,62032910,620329,62,Suit-type jackets (433),,,,,0.0
6203.29.10.20,62032910,620329,62,Trousers (447),,,,,0.0
6203.29.15,62032915,620329,62,Other,The rate applicable to each garment in the ensemble if separately entered,"Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",9903.88.15,List 4A,7.5
6203.29.15.10,62032915,620329,62,Garments described in heading 6201 (434),,,,,0.0
6203.29.15.15,62032915,620329,62,Jackets and blazers described in heading 6203 (433),,,,,0.0
6203.29.15.20,62032915,620329,62,"Trousers, breeches and shorts (447)",,,,,0.0
6203.29.15.30,62032915,620329,62,Shirts (440),,,,,0.0
6203.29.15.60,62032915,620329,62,Other (459),,,,,0.0
6203.29.20,62032920,620329,62,Of artificial fibers,The rate applicable to each garment in the ensemble if separately entered,"Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",9903.88.15,List 4A,7.5
6203.29.20.10,62032920,620329,62,Garments described in heading 6201 (634),,,,,0.0
6203.29.20.20,62032920,620329,62,Jackets and blazers described in heading 6203 (633),,,,,0.0
6203.29.20.30,62032920,620329,62,Trousers and breeches (647),,,,,0.0
6203.29.20.35,62032920,620329,62,Shorts (647),,,,,0.0
6203.29.20.50,62032920,620329,62,Shirts (640),,,,,0.0
6203.29.20.60,62032920,620329,62,Other (659),,,,,0.0
6203.29.30,62032930,620329,62,Other,The rate applicable to each garment in the in the ensemble if separately entered,"Free (AU,BH, CL,CO,E*,IL, JO,KR, MA,OM,P, PA,PE,S,SG)",9903.88.15,List 4A,7.5
,,,,Garments described in heading 6201:,,,,,0.0
6203.29.30.10,62032930,620329,62,Containing 70 percent or more by weight of silk or silk waste (734),,,,,0.0
6203.29.30.20,62032930,620329,62,Other (834),,,,,0.0
,,,,Jackets and blazers described in heading 6203:,,,,,0.0
6203.29.30.26,62032930,620329,62,Containing 70 percent or more by weight of silk or silk waste (733),,,,,0.0
6203.29.30.28,62032930,620329,62,Other (833),,,,,0.0
,,,,"Trousers, breeches and shorts:",,,,,0.0
6203.29.30.30,62032930,620329,62,Containing 70 percent or more by weight of silk or silk waste (747),,,,,0.0
,,,,Other:,,,,,0.0
6203.29.30.46,62032930,620329,62,Trousers and breeches (847),,,,,0.0
6203.29.30.48,62032930,620329,62,Shorts (847),,,,,0.0
,,,,Shirts:,,,,,0.0
6203.29.30.50,62032930,620329,62,Containing 70 percent or more by weight of silk or silk waste (740),,,,,0.0
6203.29.30.60,62032930,620329,62,Other (840),,,,,0.0
,,,,Other:,,,,,0.0
6203.29.30.70,62032930,620329,62,Containing 70 percent or more by weight of silk or silk waste (759),,,,,0.0
6203.29.30.80,62032930,620329,62,Other (859),,,,,0.0
,,,,Suit-type jackets and blazers:,,,,,0.0
6203.31,,,,Of wool or fine animal hair:,,,,,0.0
6203.31.50,62033150,620331,62,"Of worsted wool fabric, made of wool yarn having an average fiber diameter of <il>18.5 microns</il> or less",17.5%,"Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",9903.88.15,List 4A,7.5
6203.31.50.10,62033150,620331,62,For suits described in Note 3(a) (443),,,,,0.0
6203.31.50.20,62033150,620331,62,Other (433),,,,,0.0
6203.31.90,62033190,620331,62,Other,17.5%,"Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",9903.88.15,List 4A,7.5
6203.31.90.10,62033190,620331,62,For suits described in Note 3(a) (443),,,,,0.0
6203.31.90.20,62033190,620331,62,Other (433),,,,,0.0
